PTicketID,BranchName,Area,NumberofCustomer,PreOrderNote
TKT0073110,{8},Area 4,10,Note for TKT0073110
TKT0033830,{15},Area 1,1,Note for TKT0033830
TKT0098864,{12},Area 4,6,Note for TKT0098864
TKT0023739,{1},Area 4,5,Note for TKT0023739
TKT0094846,{13},Area 4,8,Note for TKT0094846
TKT0020229,{3},Area 3,3,Note for TKT0020229
TKT0032024,{3},Area 3,9,Note for TKT0032024
TKT0044458,{12},Area 1,5,Note for TKT0044458
TKT0031881,{14},Area 1,6,Note for TKT0031881
TKT0076962,{11},Area 3,10,Note for TKT0076962
TKT0095130,{6},Area 3,8,Note for TKT0095130
TKT0035988,{1},Area 1,1,Note for TKT0035988
TKT0061772,{9},Area 4,10,Note for TKT0061772
TKT0073976,{8},Area 2,5,Note for TKT0073976
TKT0088516,{6},Area 4,2,Note for TKT0088516
TKT0096118,{1},Area 2,6,Note for TKT0096118
TKT0034292,{5},Area 3,7,Note for TKT0034292
TKT0031193,{1},Area 1,6,Note for TKT0031193
TKT0079313,{11},Area 1,2,Note for TKT0079313
TKT0086704,{6},Area 2,6,Note for TKT0086704
TKT0040447,{5},Area 4,6,Note for TKT0040447
TKT0052062,{9},Area 1,2,Note for TKT0052062
TKT0049242,{9},Area 3,10,Note for TKT0049242
TKT0026836,{5},Area 2,3,Note for TKT0026836
TKT0094335,{8},Area 3,8,Note for TKT0094335
TKT0080598,{7},Area 2,7,Note for TKT0080598
TKT0086810,{4},Area 3,6,Note for TKT0086810
TKT0089477,{1},Area 2,3,Note for TKT0089477
TKT0048322,{8},Area 1,8,Note for TKT0048322
TKT0058316,{12},Area 2,10,Note for TKT0058316
TKT0012646,{15},Area 2,6,Note for TKT0012646
TKT0026539,{6},Area 4,6,Note for TKT0026539
TKT0033933,{7},Area 2,2,Note for TKT0033933
TKT0027111,{7},Area 4,9,Note for TKT0027111
TKT0035124,{14},Area 1,8,Note for TKT0035124
TKT0038172,{11},Area 3,6,Note for TKT0038172
TKT0022604,{1},Area 2,9,Note for TKT0022604
TKT0033691,{14},Area 2,8,Note for TKT0033691
TKT0015048,{11},Area 2,7,Note for TKT0015048
TKT0012585,{11},Area 1,5,Note for TKT0012585
TKT0011995,{5},Area 3,9,Note for TKT0011995
TKT0021426,{12},Area 1,2,Note for TKT0021426
TKT0036554,{11},Area 4,4,Note for TKT0036554
TKT0048578,{13},Area 4,6,Note for TKT0048578
TKT0062371,{9},Area 2,2,Note for TKT0062371
TKT0072260,{11},Area 4,7,Note for TKT0072260
TKT0035500,{3},Area 3,10,Note for TKT0035500
TKT0091240,{10},Area 2,5,Note for TKT0091240
TKT0098393,{13},Area 3,3,Note for TKT0098393
TKT0029985,{15},Area 2,2,Note for TKT0029985
TKT0054427,{11},Area 3,2,Note for TKT0054427
TKT0030158,{13},Area 3,8,Note for TKT0030158
TKT0086243,{14},Area 3,4,Note for TKT0086243
TKT0010260,{11},Area 2,4,Note for TKT0010260
TKT0066181,{13},Area 3,9,Note for TKT0066181
TKT0016521,{12},Area 1,3,Note for TKT0016521
TKT0094727,{3},Area 2,3,Note for TKT0094727
TKT0037702,{10},Area 4,7,Note for TKT0037702
TKT0083348,{1},Area 1,10,Note for TKT0083348
TKT0084769,{4},Area 1,8,Note for TKT0084769
TKT0062382,{4},Area 2,2,Note for TKT0062382
TKT0022519,{1},Area 3,2,Note for TKT0022519
TKT0078297,{15},Area 2,1,Note for TKT0078297
TKT0074832,{5},Area 1,2,Note for TKT0074832
TKT0089696,{9},Area 3,5,Note for TKT0089696
TKT0021517,{12},Area 2,9,Note for TKT0021517
TKT0046715,{9},Area 4,7,Note for TKT0046715
TKT0014682,{4},Area 1,7,Note for TKT0014682
TKT0054822,{11},Area 2,6,Note for TKT0054822
TKT0062026,{2},Area 3,6,Note for TKT0062026
TKT0021538,{4},Area 2,2,Note for TKT0021538
TKT0044180,{8},Area 1,6,Note for TKT0044180
TKT0081180,{5},Area 2,5,Note for TKT0081180
TKT0078176,{2},Area 4,4,Note for TKT0078176
TKT0083576,{2},Area 4,2,Note for TKT0083576
TKT0049687,{9},Area 3,2,Note for TKT0049687
TKT0020077,{10},Area 1,1,Note for TKT0020077
TKT0032768,{13},Area 3,4,Note for TKT0032768
TKT0012198,{4},Area 3,6,Note for TKT0012198
TKT0029848,{15},Area 1,10,Note for TKT0029848
TKT0036632,{6},Area 4,9,Note for TKT0036632
TKT0023250,{7},Area 3,6,Note for TKT0023250
TKT0032831,{8},Area 2,8,Note for TKT0032831
TKT0015315,{10},Area 3,9,Note for TKT0015315
TKT0047667,{7},Area 1,3,Note for TKT0047667
TKT0027534,{11},Area 3,6,Note for TKT0027534
TKT0088199,{8},Area 1,10,Note for TKT0088199
TKT0059716,{12},Area 3,1,Note for TKT0059716
TKT0039862,{7},Area 1,10,Note for TKT0039862
TKT0036662,{2},Area 1,8,Note for TKT0036662
TKT0053245,{15},Area 4,2,Note for TKT0053245
TKT0014072,{6},Area 3,5,Note for TKT0014072
TKT0076449,{10},Area 2,10,Note for TKT0076449
TKT0025364,{12},Area 1,1,Note for TKT0025364
TKT0034563,{5},Area 1,8,Note for TKT0034563
TKT0043860,{8},Area 4,3,Note for TKT0043860
TKT0041387,{15},Area 1,6,Note for TKT0041387
TKT0073597,{4},Area 4,3,Note for TKT0073597
TKT0057167,{12},Area 4,10,Note for TKT0057167
TKT0072507,{11},Area 2,10,Note for TKT0072507
TKT0021071,{1},Area 1,10,Note for TKT0021071
TKT0075909,{13},Area 1,3,Note for TKT0075909
TKT0082530,{1},Area 2,1,Note for TKT0082530
TKT0082222,{13},Area 3,8,Note for TKT0082222
TKT0086070,{1},Area 2,9,Note for TKT0086070
TKT0035846,{11},Area 4,4,Note for TKT0035846
TKT0057237,{8},Area 1,10,Note for TKT0057237
TKT0087994,{15},Area 4,3,Note for TKT0087994
TKT0096485,{7},Area 4,1,Note for TKT0096485
TKT0079063,{5},Area 2,3,Note for TKT0079063
TKT0038942,{15},Area 3,5,Note for TKT0038942
TKT0083196,{1},Area 1,1,Note for TKT0083196
TKT0041937,{9},Area 2,2,Note for TKT0041937
TKT0063148,{1},Area 4,2,Note for TKT0063148
TKT0013494,{5},Area 1,10,Note for TKT0013494
TKT0080685,{8},Area 4,5,Note for TKT0080685
TKT0046334,{6},Area 2,6,Note for TKT0046334
TKT0050006,{10},Area 2,6,Note for TKT0050006
TKT0020237,{5},Area 3,8,Note for TKT0020237
TKT0027984,{14},Area 1,9,Note for TKT0027984
TKT0069065,{15},Area 1,3,Note for TKT0069065
TKT0012788,{12},Area 1,4,Note for TKT0012788
TKT0080083,{8},Area 3,9,Note for TKT0080083
TKT0035250,{9},Area 3,2,Note for TKT0035250
TKT0010118,{13},Area 1,7,Note for TKT0010118
TKT0048348,{14},Area 2,3,Note for TKT0048348
TKT0082598,{7},Area 2,7,Note for TKT0082598
TKT0090839,{9},Area 1,6,Note for TKT0090839
TKT0063658,{14},Area 1,10,Note for TKT0063658
TKT0063284,{2},Area 3,5,Note for TKT0063284
TKT0086727,{4},Area 3,9,Note for TKT0086727
TKT0049437,{8},Area 4,7,Note for TKT0049437
TKT0030256,{4},Area 3,1,Note for TKT0030256
TKT0023216,{15},Area 3,5,Note for TKT0023216
TKT0025100,{10},Area 2,8,Note for TKT0025100
TKT0067377,{1},Area 2,3,Note for TKT0067377
TKT0061266,{15},Area 2,9,Note for TKT0061266
TKT0043972,{13},Area 4,2,Note for TKT0043972
TKT0040026,{1},Area 3,1,Note for TKT0040026
TKT0052977,{13},Area 4,5,Note for TKT0052977
TKT0045712,{8},Area 3,3,Note for TKT0045712
TKT0015614,{5},Area 1,1,Note for TKT0015614
TKT0092577,{8},Area 1,4,Note for TKT0092577
TKT0068496,{10},Area 2,4,Note for TKT0068496
TKT0024228,{9},Area 3,7,Note for TKT0024228
TKT0058465,{4},Area 1,9,Note for TKT0058465
TKT0015817,{3},Area 2,3,Note for TKT0015817
TKT0018907,{7},Area 3,5,Note for TKT0018907
TKT0025143,{3},Area 3,7,Note for TKT0025143
TKT0060764,{10},Area 2,6,Note for TKT0060764
TKT0067826,{10},Area 4,2,Note for TKT0067826
TKT0077571,{14},Area 1,7,Note for TKT0077571
TKT0022293,{3},Area 3,7,Note for TKT0022293
TKT0028441,{10},Area 3,8,Note for TKT0028441
TKT0024289,{8},Area 4,2,Note for TKT0024289
TKT0023014,{5},Area 1,2,Note for TKT0023014
TKT0067736,{10},Area 1,2,Note for TKT0067736
TKT0062240,{3},Area 4,10,Note for TKT0062240
TKT0033949,{14},Area 4,1,Note for TKT0033949
TKT0039986,{1},Area 2,1,Note for TKT0039986
TKT0045494,{7},Area 3,4,Note for TKT0045494
TKT0064544,{11},Area 2,9,Note for TKT0064544
TKT0031726,{1},Area 2,4,Note for TKT0031726
TKT0058230,{9},Area 2,3,Note for TKT0058230
TKT0024480,{13},Area 4,3,Note for TKT0024480
TKT0055437,{7},Area 1,2,Note for TKT0055437
TKT0036893,{9},Area 1,10,Note for TKT0036893
TKT0014661,{1},Area 4,4,Note for TKT0014661
TKT0076944,{3},Area 4,6,Note for TKT0076944
TKT0037413,{11},Area 1,1,Note for TKT0037413
TKT0013709,{5},Area 2,3,Note for TKT0013709
TKT0080126,{14},Area 4,5,Note for TKT0080126
TKT0070434,{14},Area 1,9,Note for TKT0070434
TKT0011566,{7},Area 3,4,Note for TKT0011566
TKT0013612,{6},Area 4,8,Note for TKT0013612
TKT0058970,{4},Area 4,2,Note for TKT0058970
TKT0029474,{10},Area 2,10,Note for TKT0029474
TKT0026076,{6},Area 3,9,Note for TKT0026076
TKT0043017,{5},Area 1,7,Note for TKT0043017
TKT0010482,{5},Area 3,8,Note for TKT0010482
TKT0086226,{14},Area 1,7,Note for TKT0086226
TKT0074458,{3},Area 1,9,Note for TKT0074458
TKT0041528,{2},Area 3,7,Note for TKT0041528
TKT0045671,{8},Area 3,5,Note for TKT0045671
TKT0032697,{6},Area 3,3,Note for TKT0032697
TKT0086833,{12},Area 2,3,Note for TKT0086833
TKT0077486,{12},Area 2,3,Note for TKT0077486
TKT0045508,{7},Area 2,4,Note for TKT0045508
TKT0014419,{15},Area 4,3,Note for TKT0014419
TKT0073789,{7},Area 2,3,Note for TKT0073789
TKT0057099,{3},Area 2,9,Note for TKT0057099
TKT0023397,{8},Area 3,4,Note for TKT0023397
TKT0017570,{5},Area 3,8,Note for TKT0017570
TKT0022318,{5},Area 4,8,Note for TKT0022318
TKT0020438,{5},Area 2,2,Note for TKT0020438
TKT0042950,{5},Area 3,5,Note for TKT0042950
TKT0095773,{5},Area 4,3,Note for TKT0095773
TKT0023616,{15},Area 3,1,Note for TKT0023616
TKT0094182,{14},Area 1,6,Note for TKT0094182
TKT0060218,{9},Area 1,9,Note for TKT0060218
TKT0074690,{10},Area 3,9,Note for TKT0074690
TKT0018387,{8},Area 4,6,Note for TKT0018387
TKT0095048,{3},Area 4,10,Note for TKT0095048
TKT0095060,{1},Area 4,1,Note for TKT0095060
TKT0077245,{8},Area 1,4,Note for TKT0077245
TKT0040532,{13},Area 3,1,Note for TKT0040532
TKT0090250,{9},Area 1,7,Note for TKT0090250
TKT0055379,{11},Area 3,6,Note for TKT0055379
TKT0096645,{5},Area 1,1,Note for TKT0096645
TKT0084750,{1},Area 4,5,Note for TKT0084750
TKT0073563,{9},Area 1,4,Note for TKT0073563
TKT0098986,{11},Area 1,4,Note for TKT0098986
TKT0064025,{6},Area 1,2,Note for TKT0064025
TKT0098437,{8},Area 4,7,Note for TKT0098437
TKT0057022,{9},Area 4,8,Note for TKT0057022
TKT0097372,{4},Area 4,7,Note for TKT0097372
TKT0073949,{1},Area 4,1,Note for TKT0073949
TKT0048138,{8},Area 1,7,Note for TKT0048138
TKT0099676,{8},Area 2,5,Note for TKT0099676
TKT0065165,{15},Area 3,8,Note for TKT0065165
TKT0023110,{9},Area 3,5,Note for TKT0023110
TKT0031390,{2},Area 1,7,Note for TKT0031390
TKT0018872,{1},Area 2,3,Note for TKT0018872
TKT0023135,{9},Area 1,1,Note for TKT0023135
TKT0029734,{2},Area 2,2,Note for TKT0029734
TKT0098693,{3},Area 2,10,Note for TKT0098693
TKT0079237,{10},Area 1,3,Note for TKT0079237
TKT0060600,{4},Area 2,9,Note for TKT0060600
TKT0044781,{2},Area 3,1,Note for TKT0044781
TKT0071419,{10},Area 2,1,Note for TKT0071419
TKT0032262,{7},Area 2,6,Note for TKT0032262
TKT0098773,{7},Area 3,2,Note for TKT0098773
TKT0025304,{3},Area 2,3,Note for TKT0025304
TKT0079489,{13},Area 4,9,Note for TKT0079489
TKT0076204,{2},Area 4,4,Note for TKT0076204
TKT0081653,{6},Area 1,4,Note for TKT0081653
TKT0040416,{10},Area 3,4,Note for TKT0040416
TKT0016899,{5},Area 3,2,Note for TKT0016899
TKT0072943,{1},Area 3,4,Note for TKT0072943
TKT0086888,{11},Area 3,1,Note for TKT0086888
TKT0048065,{9},Area 1,2,Note for TKT0048065
TKT0077323,{8},Area 1,9,Note for TKT0077323
TKT0075760,{2},Area 2,4,Note for TKT0075760
TKT0019008,{6},Area 2,5,Note for TKT0019008
TKT0040264,{15},Area 4,7,Note for TKT0040264
TKT0011044,{14},Area 4,5,Note for TKT0011044
TKT0038996,{9},Area 2,5,Note for TKT0038996
TKT0062620,{6},Area 3,5,Note for TKT0062620
TKT0093190,{11},Area 2,10,Note for TKT0093190
TKT0023018,{6},Area 3,8,Note for TKT0023018
TKT0070292,{12},Area 3,6,Note for TKT0070292
TKT0049069,{6},Area 3,6,Note for TKT0049069
TKT0059211,{3},Area 1,3,Note for TKT0059211
TKT0074664,{4},Area 1,7,Note for TKT0074664
TKT0083466,{15},Area 4,7,Note for TKT0083466
TKT0017519,{14},Area 1,9,Note for TKT0017519
TKT0026748,{9},Area 3,2,Note for TKT0026748
TKT0028220,{11},Area 4,2,Note for TKT0028220
TKT0085135,{3},Area 4,2,Note for TKT0085135
TKT0028383,{13},Area 4,9,Note for TKT0028383
TKT0035302,{12},Area 1,10,Note for TKT0035302
TKT0053328,{3},Area 1,2,Note for TKT0053328
TKT0046832,{8},Area 1,10,Note for TKT0046832
TKT0022321,{5},Area 3,6,Note for TKT0022321
TKT0065562,{14},Area 2,7,Note for TKT0065562
TKT0018343,{6},Area 1,9,Note for TKT0018343
TKT0012424,{2},Area 1,10,Note for TKT0012424
TKT0093348,{10},Area 1,10,Note for TKT0093348
TKT0026345,{6},Area 3,5,Note for TKT0026345
TKT0081457,{4},Area 4,5,Note for TKT0081457
TKT0058308,{15},Area 1,5,Note for TKT0058308
TKT0083659,{15},Area 1,4,Note for TKT0083659
TKT0038830,{14},Area 2,3,Note for TKT0038830
TKT0064087,{13},Area 1,1,Note for TKT0064087
TKT0042990,{13},Area 1,1,Note for TKT0042990
TKT0077989,{6},Area 4,3,Note for TKT0077989
TKT0098783,{1},Area 2,4,Note for TKT0098783
TKT0051449,{13},Area 4,2,Note for TKT0051449
TKT0051760,{9},Area 1,10,Note for TKT0051760
TKT0050817,{13},Area 1,5,Note for TKT0050817
TKT0062543,{13},Area 3,1,Note for TKT0062543
TKT0067218,{12},Area 4,5,Note for TKT0067218
TKT0013412,{1},Area 2,8,Note for TKT0013412
TKT0048944,{15},Area 3,8,Note for TKT0048944
TKT0041674,{5},Area 4,10,Note for TKT0041674
TKT0093688,{15},Area 3,4,Note for TKT0093688
TKT0011228,{14},Area 1,4,Note for TKT0011228
TKT0021093,{11},Area 3,6,Note for TKT0021093
TKT0018623,{15},Area 4,8,Note for TKT0018623
TKT0011386,{1},Area 4,4,Note for TKT0011386
TKT0048959,{2},Area 1,4,Note for TKT0048959
TKT0052815,{15},Area 2,10,Note for TKT0052815
TKT0077773,{5},Area 4,5,Note for TKT0077773
TKT0078601,{15},Area 2,8,Note for TKT0078601
TKT0089788,{11},Area 1,10,Note for TKT0089788
TKT0011830,{2},Area 3,2,Note for TKT0011830
TKT0096425,{3},Area 3,5,Note for TKT0096425
TKT0085245,{11},Area 1,10,Note for TKT0085245
TKT0069475,{6},Area 4,10,Note for TKT0069475
TKT0019536,{11},Area 4,6,Note for TKT0019536
TKT0077203,{2},Area 4,2,Note for TKT0077203
TKT0067136,{3},Area 4,5,Note for TKT0067136
TKT0042199,{8},Area 3,10,Note for TKT0042199
TKT0086314,{1},Area 3,7,Note for TKT0086314
TKT0033704,{6},Area 2,1,Note for TKT0033704
TKT0040038,{15},Area 1,10,Note for TKT0040038
TKT0011230,{6},Area 2,7,Note for TKT0011230
TKT0087387,{5},Area 3,4,Note for TKT0087387
TKT0097339,{6},Area 4,6,Note for TKT0097339
TKT0016957,{7},Area 4,5,Note for TKT0016957
TKT0072097,{11},Area 4,5,Note for TKT0072097
TKT0027016,{3},Area 3,8,Note for TKT0027016
TKT0021219,{9},Area 2,9,Note for TKT0021219
TKT0064378,{10},Area 1,10,Note for TKT0064378
TKT0040687,{7},Area 3,7,Note for TKT0040687
TKT0065074,{4},Area 2,1,Note for TKT0065074
TKT0058232,{13},Area 1,4,Note for TKT0058232
TKT0099279,{15},Area 1,7,Note for TKT0099279
TKT0015747,{4},Area 1,9,Note for TKT0015747
TKT0019923,{8},Area 1,5,Note for TKT0019923
TKT0041417,{6},Area 4,3,Note for TKT0041417
TKT0035764,{6},Area 2,5,Note for TKT0035764
TKT0012864,{4},Area 4,2,Note for TKT0012864
TKT0085713,{5},Area 2,3,Note for TKT0085713
TKT0084555,{14},Area 1,5,Note for TKT0084555
TKT0011720,{12},Area 3,9,Note for TKT0011720
TKT0027327,{6},Area 3,2,Note for TKT0027327
TKT0020320,{1},Area 3,1,Note for TKT0020320
TKT0099261,{5},Area 4,2,Note for TKT0099261
TKT0058369,{4},Area 4,3,Note for TKT0058369
TKT0068542,{11},Area 3,4,Note for TKT0068542
TKT0067861,{11},Area 2,7,Note for TKT0067861
TKT0026291,{14},Area 2,4,Note for TKT0026291
TKT0023338,{2},Area 2,3,Note for TKT0023338
TKT0092559,{1},Area 4,6,Note for TKT0092559
TKT0075158,{12},Area 1,10,Note for TKT0075158
TKT0094165,{9},Area 3,5,Note for TKT0094165
TKT0039132,{8},Area 3,1,Note for TKT0039132
TKT0029788,{3},Area 4,8,Note for TKT0029788
TKT0021263,{13},Area 1,9,Note for TKT0021263
TKT0089931,{14},Area 4,9,Note for TKT0089931
TKT0046871,{15},Area 4,9,Note for TKT0046871
TKT0048904,{13},Area 3,2,Note for TKT0048904
TKT0092347,{8},Area 4,9,Note for TKT0092347
TKT0057127,{1},Area 4,2,Note for TKT0057127
TKT0031683,{3},Area 4,2,Note for TKT0031683
TKT0080460,{10},Area 1,10,Note for TKT0080460
TKT0077929,{1},Area 1,6,Note for TKT0077929
TKT0099492,{11},Area 4,5,Note for TKT0099492
TKT0064129,{9},Area 1,4,Note for TKT0064129
TKT0066275,{1},Area 2,6,Note for TKT0066275
TKT0099775,{14},Area 1,8,Note for TKT0099775
TKT0047513,{5},Area 3,6,Note for TKT0047513
TKT0014920,{14},Area 3,10,Note for TKT0014920
TKT0024513,{12},Area 2,1,Note for TKT0024513
TKT0051043,{10},Area 1,1,Note for TKT0051043
TKT0098073,{14},Area 1,4,Note for TKT0098073
TKT0046217,{15},Area 2,7,Note for TKT0046217
TKT0051172,{6},Area 3,5,Note for TKT0051172
TKT0056832,{1},Area 3,7,Note for TKT0056832
TKT0049580,{4},Area 1,8,Note for TKT0049580
TKT0049707,{8},Area 1,9,Note for TKT0049707
TKT0041913,{7},Area 3,5,Note for TKT0041913
TKT0028433,{9},Area 2,1,Note for TKT0028433
TKT0058489,{8},Area 3,1,Note for TKT0058489
TKT0099837,{9},Area 1,2,Note for TKT0099837
TKT0085121,{9},Area 3,8,Note for TKT0085121
TKT0079247,{5},Area 1,5,Note for TKT0079247
TKT0056939,{9},Area 2,9,Note for TKT0056939
TKT0084749,{8},Area 1,2,Note for TKT0084749
TKT0026500,{2},Area 1,9,Note for TKT0026500
TKT0011248,{6},Area 4,4,Note for TKT0011248
TKT0074902,{10},Area 2,5,Note for TKT0074902
TKT0017047,{12},Area 1,5,Note for TKT0017047
TKT0039766,{1},Area 4,1,Note for TKT0039766
TKT0066213,{8},Area 4,8,Note for TKT0066213
TKT0098904,{1},Area 3,6,Note for TKT0098904
TKT0073899,{5},Area 4,4,Note for TKT0073899
TKT0030555,{6},Area 2,8,Note for TKT0030555
TKT0012563,{3},Area 4,4,Note for TKT0012563
TKT0080673,{3},Area 4,9,Note for TKT0080673
TKT0054537,{11},Area 4,6,Note for TKT0054537
TKT0067217,{13},Area 1,9,Note for TKT0067217
TKT0034546,{13},Area 4,1,Note for TKT0034546
TKT0074693,{5},Area 3,3,Note for TKT0074693
TKT0056029,{1},Area 1,8,Note for TKT0056029
TKT0067309,{11},Area 4,3,Note for TKT0067309
TKT0070923,{4},Area 2,6,Note for TKT0070923
TKT0033730,{15},Area 4,7,Note for TKT0033730
TKT0072365,{6},Area 3,6,Note for TKT0072365
TKT0050846,{8},Area 1,1,Note for TKT0050846
TKT0017718,{15},Area 1,5,Note for TKT0017718
TKT0051838,{6},Area 4,1,Note for TKT0051838
TKT0023948,{11},Area 2,4,Note for TKT0023948
TKT0010410,{1},Area 2,2,Note for TKT0010410
TKT0072421,{1},Area 4,6,Note for TKT0072421
TKT0033734,{3},Area 3,9,Note for TKT0033734
TKT0046435,{6},Area 2,8,Note for TKT0046435
TKT0067330,{15},Area 2,2,Note for TKT0067330
TKT0098123,{2},Area 3,4,Note for TKT0098123
TKT0032779,{15},Area 2,6,Note for TKT0032779
TKT0070286,{11},Area 1,1,Note for TKT0070286
TKT0096510,{9},Area 4,6,Note for TKT0096510
TKT0026497,{15},Area 3,3,Note for TKT0026497
TKT0073647,{3},Area 2,4,Note for TKT0073647
TKT0072421,{11},Area 2,9,Note for TKT0072421
TKT0084246,{4},Area 1,9,Note for TKT0084246
TKT0064901,{1},Area 3,4,Note for TKT0064901
TKT0029511,{6},Area 3,3,Note for TKT0029511
TKT0085889,{14},Area 4,6,Note for TKT0085889
TKT0074573,{14},Area 3,5,Note for TKT0074573
TKT0075641,{15},Area 3,5,Note for TKT0075641
TKT0046302,{1},Area 2,7,Note for TKT0046302
TKT0043389,{9},Area 3,4,Note for TKT0043389
TKT0011228,{1},Area 1,9,Note for TKT0011228
TKT0047266,{6},Area 3,10,Note for TKT0047266
TKT0048507,{5},Area 2,4,Note for TKT0048507
TKT0060550,{2},Area 2,9,Note for TKT0060550
TKT0022611,{5},Area 3,2,Note for TKT0022611
TKT0099247,{1},Area 2,2,Note for TKT0099247
TKT0029929,{7},Area 2,5,Note for TKT0029929
TKT0049396,{14},Area 2,8,Note for TKT0049396
TKT0038982,{3},Area 3,9,Note for TKT0038982
TKT0065179,{3},Area 4,10,Note for TKT0065179
TKT0014819,{8},Area 4,3,Note for TKT0014819
TKT0012863,{3},Area 4,5,Note for TKT0012863
TKT0086448,{3},Area 2,4,Note for TKT0086448
TKT0053337,{4},Area 3,3,Note for TKT0053337
TKT0064733,{13},Area 1,1,Note for TKT0064733
TKT0030139,{13},Area 2,6,Note for TKT0030139
TKT0080060,{10},Area 4,1,Note for TKT0080060
TKT0036340,{13},Area 1,2,Note for TKT0036340
TKT0045102,{14},Area 4,2,Note for TKT0045102
TKT0042143,{3},Area 1,3,Note for TKT0042143
TKT0088897,{10},Area 1,1,Note for TKT0088897
TKT0040729,{13},Area 3,10,Note for TKT0040729
TKT0038336,{7},Area 1,10,Note for TKT0038336
TKT0081124,{1},Area 3,5,Note for TKT0081124
TKT0062002,{2},Area 2,9,Note for TKT0062002
TKT0058052,{10},Area 1,9,Note for TKT0058052
TKT0023804,{2},Area 3,2,Note for TKT0023804
TKT0092321,{2},Area 4,3,Note for TKT0092321
TKT0059240,{13},Area 4,1,Note for TKT0059240
TKT0098185,{14},Area 2,8,Note for TKT0098185
TKT0023204,{8},Area 2,3,Note for TKT0023204
TKT0087305,{1},Area 4,2,Note for TKT0087305
TKT0093347,{9},Area 3,6,Note for TKT0093347
TKT0090119,{8},Area 2,2,Note for TKT0090119
TKT0049930,{13},Area 3,7,Note for TKT0049930
TKT0053802,{4},Area 3,10,Note for TKT0053802
TKT0060952,{6},Area 2,8,Note for TKT0060952
TKT0035276,{15},Area 2,2,Note for TKT0035276
TKT0085510,{13},Area 3,6,Note for TKT0085510
TKT0043827,{6},Area 1,3,Note for TKT0043827
TKT0058660,{4},Area 3,1,Note for TKT0058660
TKT0053073,{6},Area 1,9,Note for TKT0053073
TKT0029443,{8},Area 2,2,Note for TKT0029443
TKT0069614,{4},Area 1,9,Note for TKT0069614
TKT0068233,{4},Area 3,5,Note for TKT0068233
TKT0087447,{14},Area 1,7,Note for TKT0087447
TKT0012186,{2},Area 4,9,Note for TKT0012186
TKT0045745,{10},Area 4,6,Note for TKT0045745
TKT0015679,{11},Area 2,1,Note for TKT0015679
TKT0057319,{3},Area 3,6,Note for TKT0057319
TKT0034236,{9},Area 1,7,Note for TKT0034236
TKT0049721,{9},Area 3,3,Note for TKT0049721
TKT0012785,{13},Area 2,4,Note for TKT0012785
TKT0026345,{1},Area 1,8,Note for TKT0026345
TKT0038950,{4},Area 1,8,Note for TKT0038950
TKT0094071,{13},Area 1,9,Note for TKT0094071
TKT0066632,{12},Area 1,9,Note for TKT0066632
TKT0079069,{14},Area 1,9,Note for TKT0079069
TKT0055038,{3},Area 3,9,Note for TKT0055038
TKT0061214,{2},Area 4,10,Note for TKT0061214
TKT0036438,{5},Area 3,4,Note for TKT0036438
TKT0076308,{6},Area 4,9,Note for TKT0076308
TKT0082083,{8},Area 1,6,Note for TKT0082083
TKT0068242,{4},Area 2,4,Note for TKT0068242
TKT0029644,{3},Area 1,7,Note for TKT0029644
TKT0032919,{9},Area 4,8,Note for TKT0032919
TKT0084517,{14},Area 2,9,Note for TKT0084517
TKT0034320,{1},Area 4,1,Note for TKT0034320
TKT0080447,{8},Area 2,8,Note for TKT0080447
TKT0041631,{12},Area 4,2,Note for TKT0041631
TKT0050023,{14},Area 2,8,Note for TKT0050023
TKT0099897,{4},Area 1,4,Note for TKT0099897
TKT0031096,{7},Area 1,7,Note for TKT0031096
TKT0049911,{15},Area 3,7,Note for TKT0049911
TKT0019532,{11},Area 1,4,Note for TKT0019532
TKT0094544,{14},Area 1,4,Note for TKT0094544
TKT0083716,{2},Area 2,7,Note for TKT0083716
TKT0078112,{5},Area 4,7,Note for TKT0078112
TKT0097982,{8},Area 2,1,Note for TKT0097982
TKT0023594,{15},Area 3,8,Note for TKT0023594
TKT0052207,{7},Area 2,3,Note for TKT0052207
